name,node_id,zone_id,node_type,ctrl_type,x_coord,y_coord,geometry
,103822,0,,,1458788.635000,1042323.147000,"POINT (1458788.635000 1042323.147000)"
,103823,0,,,1459380.833000,1040375.252000,"POINT (1459380.833000 1040375.252000)"
,103824,0,,,1459201.041000,1041061.279000,"POINT (1459201.041000 1041061.279000)"
,103825,0,,,1459385.587000,1040690.092000,"POINT (1459385.587000 1040690.092000)"
,103826,0,,,1458848.363000,1041546.690000,"POINT (1458848.363000 1041546.690000)"
,103827,0,,,1460621.204000,1037825.057000,"POINT (1460621.204000 1037825.057000)"
,103828,0,,,1461186.790000,1042268.964000,"POINT (1461186.790000 1042268.964000)"
,103829,0,,,1462240.881000,1044598.762000,"POINT (1462240.881000 1044598.762000)"
,103830,0,,,1459476.211000,1046726.751000,"POINT (1459476.211000 1046726.751000)"
,103831,0,,,1464549.580000,1039508.281000,"POINT (1464549.580000 1039508.281000)"
,103832,0,,,1463965.677000,1042027.156000,"POINT (1463965.677000 1042027.156000)"
,103833,0,,,1526710.659000,1031116.631000,"POINT (1526710.659000 1031116.631000)"
,103834,0,,,1473898.794000,1040735.752000,"POINT (1473898.794000 1040735.752000)"
,103835,0,,,1471754.809000,1046592.196000,"POINT (1471754.809000 1046592.196000)"
,103836,0,,,1473094.157000,1041031.634000,"POINT (1473094.157000 1041031.634000)"
,103837,0,,,1469536.455000,1042035.934000,"POINT (1469536.455000 1042035.934000)"
,103838,0,,,1470000.493000,1037199.512000,"POINT (1470000.493000 1037199.512000)"
,103839,0,,,1468262.806000,1042183.148000,"POINT (1468262.806000 1042183.148000)"
,103840,0,,,1469319.094000,1040812.978000,"POINT (1469319.094000 1040812.978000)"
,103841,0,,,1470749.732000,1039301.989000,"POINT (1470749.732000 1039301.989000)"
,103842,0,,,1472944.933000,1038615.733000,"POINT (1472944.933000 1038615.733000)"
,103843,0,,,1468180.104000,1042144.708000,"POINT (1468180.104000 1042144.708000)"
,103844,0,,,1469059.126000,1040990.950000,"POINT (1469059.126000 1040990.950000)"
,103845,0,,,1471418.590000,1038817.003000,"POINT (1471418.590000 1038817.003000)"
,103846,0,,,1472989.159000,1038514.617000,"POINT (1472989.159000 1038514.617000)"
,103847,0,,,1468853.341000,1042037.192000,"POINT (1468853.341000 1042037.192000)"
,103848,0,,,1467757.174000,1042048.932000,"POINT (1467757.174000 1042048.932000)"
,103849,0,,,1467952.764000,1037400.463000,"POINT (1467952.764000 1037400.463000)"
,103850,0,,,1529673.329000,1035427.598000,"POINT (1529673.329000 1035427.598000)"
,103851,0,,,1458854.335000,1041062.898000,"POINT (1458854.335000 1041062.898000)"
,103852,0,,,1560050.379000,1042457.469000,"POINT (1560050.379000 1042457.469000)"
,103853,0,,,1468137.184000,1042047.150000,"POINT (1468137.184000 1042047.150000)"
,103854,0,,,1468469.195000,1042039.774000,"POINT (1468469.195000 1042039.774000)"
,103855,0,,,1473408.193000,1040912.777000,"POINT (1473408.193000 1040912.777000)"
,103856,0,,,1472832.557000,1039174.926000,"POINT (1472832.557000 1039174.926000)"
,103857,0,,,1475365.925000,1039124.436000,"POINT (1475365.925000 1039124.436000)"
,103858,0,,,1480003.959000,983112.750000,"POINT (1480003.959000 983112.750000)"
,103859,0,,,1482676.510000,983494.500000,"POINT (1482676.510000 983494.500000)"
,103860,0,,,1482804.612000,992242.250000,"POINT (1482804.612000 992242.250000)"
,103861,0,,,1488011.619000,984922.688000,"POINT (1488011.619000 984922.688000)"
,103862,0,,,1488093.616000,992751.750000,"POINT (1488093.616000 992751.750000)"
,103863,0,,,1485351.910000,984230.000000,"POINT (1485351.910000 984230.000000)"
,103864,0,,,1485417.216000,992229.250000,"POINT (1485417.216000 992229.250000)"
,103865,0,,,1485342.198000,983021.938000,"POINT (1485342.198000 983021.938000)"
,103866,0,,,1481113.465000,983098.438000,"POINT (1481113.465000 983098.438000)"
,103867,0,,,1458854.335000,1040686.615000,"POINT (1458854.335000 1040686.615000)"
,103868,0,,,1459033.518000,1041917.000000,"POINT (1459033.518000 1041917.000000)"
,103869,0,,,1459039.491000,1041271.944000,"POINT (1459039.491000 1041271.944000)"
,103870,0,,,1485526.069000,998832.875000,"POINT (1485526.069000 998832.875000)"
,103871,0,,,1485587.450000,1006796.669000,"POINT (1485587.450000 1006796.669000)"
,103872,0,,,1482860.659000,998861.125000,"POINT (1482860.659000 998861.125000)"
,103873,0,,,1481628.026000,1006789.209000,"POINT (1481628.026000 1006789.209000)"
,103874,0,,,1480551.368000,1033292.312000,"POINT (1480551.368000 1033292.312000)"
,103875,0,,,1483205.093000,1033877.423000,"POINT (1483205.093000 1033877.423000)"
,103876,0,,,1483270.868000,1038048.948000,"POINT (1483270.868000 1038048.948000)"
,103877,0,,,1489852.267000,1033201.760000,"POINT (1489852.267000 1033201.760000)"
,103878,0,,,1489882.218000,1036818.466000,"POINT (1489882.218000 1036818.466000)"
,103879,0,,,1493853.890000,1033058.742000,"POINT (1493853.890000 1033058.742000)"
,103880,0,,,1495517.470000,1034055.812000,"POINT (1495517.470000 1034055.812000)"
,103881,0,,,1496539.607000,1037041.764000,"POINT (1496539.607000 1037041.764000)"
,103882,0,,,1507214.369000,1035576.183000,"POINT (1507214.369000 1035576.183000)"
,103883,0,,,1485868.968000,1035869.585000,"POINT (1485868.968000 1035869.585000)"
,103884,0,,,1492581.701000,1037978.504000,"POINT (1492581.701000 1037978.504000)"
,103885,0,,,1496565.278000,1038371.697000,"POINT (1496565.278000 1038371.697000)"
,103886,0,,,1485844.213000,1030601.608000,"POINT (1485844.213000 1030601.608000)"
,103887,0,,,1491249.604000,1042342.201000,"POINT (1491249.604000 1042342.201000)"
,103888,0,,,1495873.385000,1043531.883000,"POINT (1495873.385000 1043531.883000)"
,103889,0,,,1503001.591000,1035612.746000,"POINT (1503001.591000 1035612.746000)"
,103890,0,,,1496531.699000,1033515.045000,"POINT (1496531.699000 1033515.045000)"
,103891,0,,,1497619.652000,1035665.096000,"POINT (1497619.652000 1035665.096000)"
,103892,0,,,1492255.303000,1037629.336000,"POINT (1492255.303000 1037629.336000)"
,103893,0,,,1496533.205000,1037127.907000,"POINT (1496533.205000 1037127.907000)"
,103894,0,,,1492181.387000,1037542.171000,"POINT (1492181.387000 1037542.171000)"
,103895,0,,,1480854.544000,1030651.433000,"POINT (1480854.544000 1030651.433000)"
,103896,0,,,1485801.763000,1027972.955000,"POINT (1485801.763000 1027972.955000)"
,103897,0,,,1481766.055000,1022750.730000,"POINT (1481766.055000 1022750.730000)"
,103898,0,,,1459039.491000,1040859.825000,"POINT (1459039.491000 1040859.825000)"
,103899,0,,,1485685.658000,1014770.422000,"POINT (1485685.658000 1014770.422000)"
,103900,0,,,1484608.613000,1021859.048000,"POINT (1484608.613000 1021859.048000)"
,103901,0,,,1485735.879000,1021246.783000,"POINT (1485735.879000 1021246.783000)"
,103902,0,,,1481765.406000,1020013.408000,"POINT (1481765.406000 1020013.408000)"
,103903,0,,,1485726.506000,1020000.772000,"POINT (1485726.506000 1020000.772000)"
,103904,0,,,1485773.559000,1026225.385000,"POINT (1485773.559000 1026225.385000)"
,103905,0,,,1480509.040000,1024541.203000,"POINT (1480509.040000 1024541.203000)"
,103906,0,,,1481766.152000,1023211.082000,"POINT (1481766.152000 1023211.082000)"
,103907,0,,,1485732.867000,1020315.933000,"POINT (1485732.867000 1020315.933000)"
,103908,0,,,1480505.519000,1029525.386000,"POINT (1480505.519000 1029525.386000)"
,103909,0,,,1456100.901000,1042353.011000,"POINT (1456100.901000 1042353.011000)"
,103910,0,,,1456612.764000,1043420.355000,"POINT (1456612.764000 1043420.355000)"
,103911,0,,,1459415.773000,1043678.960000,"POINT (1459415.773000 1043678.960000)"
,103912,0,,,1482526.845000,1022500.834000,"POINT (1482526.845000 1022500.834000)"
,103913,0,,,1477990.076000,1030397.292000,"POINT (1477990.076000 1030397.292000)"
,103914,0,,,1478616.463000,1030679.159000,"POINT (1478616.463000 1030679.159000)"
,103915,0,,,1480504.871000,1030655.342000,"POINT (1480504.871000 1030655.342000)"
,103916,0,,,1488399.788000,1019995.230000,"POINT (1488399.788000 1019995.230000)"
,103917,0,,,1485675.766000,1013454.088000,"POINT (1485675.766000 1013454.088000)"
,103918,0,,,1486152.702000,1020006.762000,"POINT (1486152.702000 1020006.762000)"
,103919,0,,,1459395.589000,1041921.392000,"POINT (1459395.589000 1041921.392000)"
,103920,0,,,1489829.840000,1030541.367000,"POINT (1489829.840000 1030541.367000)"
,103921,0,,,1488476.660000,1030561.850000,"POINT (1488476.660000 1030561.850000)"
,103922,0,,,1491153.304000,1033198.748000,"POINT (1491153.304000 1033198.748000)"
,103923,0,,,1480745.210000,1043816.463000,"POINT (1480745.210000 1043816.463000)"
,103924,0,,,1554996.773000,1050963.538000,"POINT (1554996.773000 1050963.538000)"
,103925,0,,,1579233.669000,1059206.926000,"POINT (1579233.669000 1059206.926000)"
,103926,0,,,1581309.745000,1060422.722000,"POINT (1581309.745000 1060422.722000)"
,103927,0,,,1483340.994000,1040947.570000,"POINT (1483340.994000 1040947.570000)"
,103928,0,,,1485962.365000,1041522.658000,"POINT (1485962.365000 1041522.658000)"
,103929,0,,,1480772.165000,1046472.828000,"POINT (1480772.165000 1046472.828000)"
,103930,0,,,1483280.418000,1038440.966000,"POINT (1483280.418000 1038440.966000)"
,103931,0,,,1489461.586000,1038315.143000,"POINT (1489461.586000 1038315.143000)"
,103932,0,,,1483276.307000,1038357.575000,"POINT (1483276.307000 1038357.575000)"
,103933,0,,,1489476.556000,1038229.563000,"POINT (1489476.556000 1038229.563000)"
,103934,0,,,1483299.543000,1038784.320000,"POINT (1483299.543000 1038784.320000)"
,103935,0,,,1489602.457000,1037850.986000,"POINT (1489602.457000 1037850.986000)"
,103936,0,,,1489418.210000,1038507.338000,"POINT (1489418.210000 1038507.338000)"
,103937,0,,,1487276.259000,1041835.576000,"POINT (1487276.259000 1041835.576000)"
,103938,0,,,1581316.108000,1058061.355000,"POINT (1581316.108000 1058061.355000)"
,103939,0,,,1488595.832000,1042028.167000,"POINT (1488595.832000 1042028.167000)"
,103940,0,,,1491864.809000,1037185.896000,"POINT (1491864.809000 1037185.896000)"
,103941,0,,,1496482.531000,1033286.706000,"POINT (1496482.531000 1033286.706000)"
,103942,0,,,1501899.225000,1044703.113000,"POINT (1501899.225000 1044703.113000)"
,103943,0,,,1583624.825000,1057774.753000,"POINT (1583624.825000 1057774.753000)"
,103944,0,,,1582537.242000,1056465.926000,"POINT (1582537.242000 1056465.926000)"
,103945,0,,,1459395.589000,1041291.801000,"POINT (1459395.589000 1041291.801000)"
,103946,0,,,1459395.589000,1040859.225000,"POINT (1459395.589000 1040859.225000)"
,103947,0,,,1581654.775000,1055668.166000,"POINT (1581654.775000 1055668.166000)"
,103948,0,,,1499277.511000,1046043.649000,"POINT (1499277.511000 1046043.649000)"
,103949,0,,,1502031.582000,1038850.794000,"POINT (1502031.582000 1038850.794000)"
,103950,0,,,1502514.066000,1037098.404000,"POINT (1502514.066000 1037098.404000)"
,103951,0,,,1502548.115000,1037009.197000,"POINT (1502548.115000 1037009.197000)"
,103952,0,,,1496584.000000,1042949.000000,"POINT (1496584.000000 1042949.000000)"
,103953,0,,,1502208.370000,1038222.382000,"POINT (1502208.370000 1038222.382000)"
,103954,0,,,1496586.352000,1043327.041000,"POINT (1496586.352000 1043327.041000)"
,103955,0,,,1499550.668000,1041724.284000,"POINT (1499550.668000 1041724.284000)"
,103956,0,,,1501553.924000,1040828.005000,"POINT (1501553.924000 1040828.005000)"
,103957,0,,,1501740.901000,1040746.509000,"POINT (1501740.901000 1040746.509000)"
,103958,0,,,1501940.955000,1040683.359000,"POINT (1501940.955000 1040683.359000)"
,103959,0,,,1496588.203000,1043805.962000,"POINT (1496588.203000 1043805.962000)"
,103960,0,,,1502062.712000,1040636.981000,"POINT (1502062.712000 1040636.981000)"
,103961,0,,,1502568.842000,1037051.821000,"POINT (1502568.842000 1037051.821000)"
,103962,0,,,1502891.400000,1035998.977000,"POINT (1502891.400000 1035998.977000)"
,103963,0,,,1460110.839000,1041912.826000,"POINT (1460110.839000 1041912.826000)"
,103964,0,,,1501930.067000,1039863.077000,"POINT (1501930.067000 1039863.077000)"
,103965,0,,,1460110.839000,1041304.650000,"POINT (1460110.839000 1041304.650000)"
,103966,0,,,1460123.688000,1040850.659000,"POINT (1460123.688000 1040850.659000)"
,103967,0,,,1460470.605000,1041912.826000,"POINT (1460470.605000 1041912.826000)"
,103968,0,,,1460479.171000,1041266.104000,"POINT (1460479.171000 1041266.104000)"
,103969,0,,,1460479.171000,1040824.962000,"POINT (1460479.171000 1040824.962000)"
,103970,0,,,1501624.424000,1046021.910000,"POINT (1501624.424000 1046021.910000)"
,103971,0,,,1507244.876000,1036824.013000,"POINT (1507244.876000 1036824.013000)"
,103972,0,,,1507245.487000,1037786.998000,"POINT (1507245.487000 1037786.998000)"
,103973,0,,,1503611.964000,1040116.400000,"POINT (1503611.964000 1040116.400000)"
,103974,0,,,1459733.941000,1040675.059000,"POINT (1459733.941000 1040675.059000)"
,103975,0,,,1545654.614000,1040521.693000,"POINT (1545654.614000 1040521.693000)"
,103976,0,,,1549630.915000,1040523.241000,"POINT (1549630.915000 1040523.241000)"
,103977,0,,,1460740.430000,1041553.060000,"POINT (1460740.430000 1041553.060000)"
,103978,0,,,1548717.419000,979925.313000,"POINT (1548717.419000 979925.313000)"
,103979,0,,,1545802.364000,1051083.231000,"POINT (1545802.364000 1051083.231000)"
,103980,0,,,1549735.874000,1051124.493000,"POINT (1549735.874000 1051124.493000)"
,103981,0,,,1551339.886000,974541.938000,"POINT (1551339.886000 974541.938000)"
,103982,0,,,1545959.343000,970109.000000,"POINT (1545959.343000 970109.000000)"
,103983,0,,,1548604.491000,969924.938000,"POINT (1548604.491000 969924.938000)"
,103984,0,,,1556988.071000,1003548.710000,"POINT (1556988.071000 1003548.710000)"
,103985,0,,,1557040.333000,1010197.866000,"POINT (1557040.333000 1010197.866000)"
,103986,0,,,1559624.715000,1003549.952000,"POINT (1559624.715000 1003549.952000)"
,103987,0,,,1559688.324000,1010122.380000,"POINT (1559688.324000 1010122.380000)"
,103988,0,,,1563628.414000,1006153.440000,"POINT (1563628.414000 1006153.440000)"
,103989,0,,,1563667.046000,1010082.096000,"POINT (1563667.046000 1010082.096000)"
,103990,0,,,1572905.338000,1008901.051000,"POINT (1572905.338000 1008901.051000)"
,103991,0,,,1572998.156000,1014175.192000,"POINT (1572998.156000 1014175.192000)"
,103992,0,,,1578219.957000,1008861.676000,"POINT (1578219.957000 1008861.676000)"
,103993,0,,,1578293.352000,1014152.524000,"POINT (1578293.352000 1014152.524000)"
,103994,0,,,1545576.952000,1035229.214000,"POINT (1545576.952000 1035229.214000)"
,103995,0,,,1549530.554000,1035213.648000,"POINT (1549530.554000 1035213.648000)"
,103996,0,,,1545737.625000,1045819.232000,"POINT (1545737.625000 1045819.232000)"
,103997,0,,,1549702.481000,1045799.102000,"POINT (1549702.481000 1045799.102000)"
,103998,0,,,1566296.496000,1009352.668000,"POINT (1566296.496000 1009352.668000)"
,103999,0,,,1463788.153000,1041543.417000,"POINT (1463788.153000 1041543.417000)"
,104000,0,,,1566341.470000,1011477.865000,"POINT (1566341.470000 1011477.865000)"
,104001,0,,,1570244.690000,1008868.185000,"POINT (1570244.690000 1008868.185000)"
,104002,0,,,1570301.959000,1011543.163000,"POINT (1570301.959000 1011543.163000)"
,104003,0,,,1463815.975000,1040296.059000,"POINT (1463815.975000 1040296.059000)"
,104004,0,,,1578066.835000,998299.875000,"POINT (1578066.835000 998299.875000)"
,104005,0,,,1568057.879000,1008556.124000,"POINT (1568057.879000 1008556.124000)"
,104006,0,,,1545501.218000,1032537.328000,"POINT (1545501.218000 1032537.328000)"
,104007,0,,,1549502.710000,1032495.805000,"POINT (1549502.710000 1032495.805000)"
,104008,0,,,1545487.467000,1032444.617000,"POINT (1545487.467000 1032444.617000)"
,104009,0,,,1549501.250000,1032408.718000,"POINT (1549501.250000 1032408.718000)"
,104010,0,,,1530083.658000,1040679.254000,"POINT (1530083.658000 1040679.254000)"
,104011,0,,,1581298.947000,1054010.788000,"POINT (1581298.947000 1054010.788000)"
,104012,0,,,1533614.135000,1033555.595000,"POINT (1533614.135000 1033555.595000)"
,104013,0,,,1533644.738000,1035393.897000,"POINT (1533644.738000 1035393.897000)"
,104014,0,,,1545538.810000,1032893.520000,"POINT (1545538.810000 1032893.520000)"
,104015,0,,,1533224.184000,1056578.319000,"POINT (1533224.184000 1056578.319000)"
,104016,0,,,1582236.429000,1055651.381000,"POINT (1582236.429000 1055651.381000)"
,104017,0,,,1533649.144000,1051245.221000,"POINT (1533649.144000 1051245.221000)"
,104018,0,,,1583642.652000,1056068.040000,"POINT (1583642.652000 1056068.040000)"
,104019,0,,,1532845.853000,1048605.321000,"POINT (1532845.853000 1048605.321000)"
,104020,0,,,1528220.131000,1035437.120000,"POINT (1528220.131000 1035437.120000)"
,104021,0,,,1531937.260000,1035416.012000,"POINT (1531937.260000 1035416.012000)"
,104022,0,,,1538942.775000,1033657.713000,"POINT (1538942.775000 1033657.713000)"
,104023,0,,,1538968.099000,1035324.434000,"POINT (1538968.099000 1035324.434000)"
,104024,0,,,1528485.253000,1046056.293000,"POINT (1528485.253000 1046056.293000)"
,104025,0,,,1531979.719000,1046004.826000,"POINT (1531979.719000 1046004.826000)"
,104026,0,,,1515536.715000,1034347.611000,"POINT (1515536.715000 1034347.611000)"
,104027,0,,,1515329.172000,1034994.701000,"POINT (1515329.172000 1034994.701000)"
,104028,0,,,1527451.282000,1033191.215000,"POINT (1527451.282000 1033191.215000)"
,104029,0,,,1528073.240000,1035019.453000,"POINT (1528073.240000 1035019.453000)"
,104030,0,,,1528363.319000,1035833.348000,"POINT (1528363.319000 1035833.348000)"
,104031,0,,,1514159.911000,1034426.183000,"POINT (1514159.911000 1034426.183000)"
,104032,0,,,1514470.191000,1034238.663000,"POINT (1514470.191000 1034238.663000)"
,104033,0,,,1529042.833000,1032660.917000,"POINT (1529042.833000 1032660.917000)"
,104034,0,,,1533587.432000,1032641.564000,"POINT (1533587.432000 1032641.564000)"
,104035,0,,,1528904.764000,1032603.205000,"POINT (1528904.764000 1032603.205000)"
,104036,0,,,1533589.302000,1032558.065000,"POINT (1533589.302000 1032558.065000)"
,104037,0,,,1516804.383000,1033423.283000,"POINT (1516804.383000 1033423.283000)"
,104038,0,,,1525737.596000,1032715.606000,"POINT (1525737.596000 1032715.606000)"
,104039,0,,,1517044.312000,1033263.311000,"POINT (1517044.312000 1033263.311000)"
,104040,0,,,1525333.558000,1032633.467000,"POINT (1525333.558000 1032633.467000)"
,104041,0,,,1516039.144000,1032737.304000,"POINT (1516039.144000 1032737.304000)"
,104042,0,,,1515615.455000,1033895.309000,"POINT (1515615.455000 1033895.309000)"
,104043,0,,,1515606.911000,1033805.799000,"POINT (1515606.911000 1033805.799000)"
,104044,0,,,1515886.379000,1033245.982000,"POINT (1515886.379000 1033245.982000)"
,104045,0,,,1515707.606000,1033816.367000,"POINT (1515707.606000 1033816.367000)"
,104046,0,,,1527064.687000,1032089.270000,"POINT (1527064.687000 1032089.270000)"
,104047,0,,,1527245.166000,1032619.692000,"POINT (1527245.166000 1032619.692000)"
,104048,0,,,1527231.055000,1032698.671000,"POINT (1527231.055000 1032698.671000)"
,104049,0,,,1527240.627000,1032660.595000,"POINT (1527240.627000 1032660.595000)"
,104050,0,,,1515214.469000,1040728.074000,"POINT (1515214.469000 1040728.074000)"
,104051,0,,,1562294.481000,1013872.757000,"POINT (1562294.481000 1013872.757000)"
,104052,0,,,1566319.206000,1008642.174000,"POINT (1566319.206000 1008642.174000)"
,104053,0,,,1570196.854000,1006222.884000,"POINT (1570196.854000 1006222.884000)"
,104054,0,,,1515173.710000,1035505.622000,"POINT (1515173.710000 1035505.622000)"
,104055,0,,,1523067.642000,1035464.639000,"POINT (1523067.642000 1035464.639000)"
,104056,0,,,1514634.017000,1035728.281000,"POINT (1514634.017000 1035728.281000)"
,104057,0,,,1554441.729000,1006938.430000,"POINT (1554441.729000 1006938.430000)"
,104058,0,,,1525694.689000,1035450.758000,"POINT (1525694.689000 1035450.758000)"
,104059,0,,,1529158.411000,1038085.023000,"POINT (1529158.411000 1038085.023000)"
,104060,0,,,1527817.913000,1035439.470000,"POINT (1527817.913000 1035439.470000)"
,104061,0,,,1561333.659000,998241.500000,"POINT (1561333.659000 998241.500000)"
,104062,0,,,1579036.853000,977748.938000,"POINT (1579036.853000 977748.938000)"
,104063,0,,,1581845.005000,970242.063000,"POINT (1581845.005000 970242.063000)"
,104064,0,,,1538891.126000,1032714.586000,"POINT (1538891.126000 1032714.586000)"
,104065,0,,,1538895.504000,1032631.043000,"POINT (1538895.504000 1032631.043000)"
,104066,0,,,1538914.765000,1031754.128000,"POINT (1538914.765000 1031754.128000)"
,104067,0,,,1534393.276000,1032633.387000,"POINT (1534393.276000 1032633.387000)"
,104068,0,,,1537791.002000,1032628.183000,"POINT (1537791.002000 1032628.183000)"
,104069,0,,,1534569.032000,1032550.148000,"POINT (1534569.032000 1032550.148000)"
,104070,0,,,1537315.291000,1032513.554000,"POINT (1537315.291000 1032513.554000)"
,104071,0,,,1533618.044000,1032602.761000,"POINT (1533618.044000 1032602.761000)"
,104072,0,,,1538933.780000,1032667.198000,"POINT (1538933.780000 1032667.198000)"
,104073,0,,,1545525.613000,1032097.349000,"POINT (1545525.613000 1032097.349000)"
,104074,0,,,1460108.228000,1038457.941000,"POINT (1460108.228000 1038457.941000)"
,104075,0,,,1539040.485000,1040582.744000,"POINT (1539040.485000 1040582.744000)"
,104076,0,,,1545770.175000,1048461.975000,"POINT (1545770.175000 1048461.975000)"
,104077,0,,,1539222.629000,1053738.914000,"POINT (1539222.629000 1053738.914000)"
,104078,0,,,1545834.786000,1053750.785000,"POINT (1545834.786000 1053750.785000)"
,104079,0,,,1539166.333000,1048516.293000,"POINT (1539166.333000 1048516.293000)"
,104080,0,,,1539128.713000,1045892.953000,"POINT (1539128.713000 1045892.953000)"
,104081,0,,,1539189.051000,1050626.692000,"POINT (1539189.051000 1050626.692000)"
,104082,0,,,1533798.746000,1045978.209000,"POINT (1533798.746000 1045978.209000)"
,104083,0,,,1533642.784000,1053882.840000,"POINT (1533642.784000 1053882.840000)"
,104084,0,,,1533204.600000,1056676.711000,"POINT (1533204.600000 1056676.711000)"
,104086,0,,,1569720.750000,979667.750000,"POINT (1569720.750000 979667.750000)"
,104087,0,,,1556969.027000,985506.563000,"POINT (1556969.027000 985506.563000)"
,104088,0,,,1558548.995000,991788.625000,"POINT (1558548.995000 991788.625000)"
,104089,0,,,1560515.097000,984106.313000,"POINT (1560515.097000 984106.313000)"
,104090,0,,,1563244.668000,988968.938000,"POINT (1563244.668000 988968.938000)"
,104091,0,,,1564566.833000,988954.500000,"POINT (1564566.833000 988954.500000)"
,104092,0,,,1569867.947000,988930.375000,"POINT (1569867.947000 988930.375000)"
,104094,0,,,1569753.234000,982317.813000,"POINT (1569753.234000 982317.813000)"
,104096,0,,,1575186.388000,987574.375000,"POINT (1575186.388000 987574.375000)"
,104098,0,,,1563590.401000,1003564.555000,"POINT (1563590.401000 1003564.555000)"
,104099,0,,,1568767.606000,1003559.674000,"POINT (1568767.606000 1003559.674000)"
,104100,0,,,1564629.726000,992938.750000,"POINT (1564629.726000 992938.750000)"
,104101,0,,,1569926.629000,992912.188000,"POINT (1569926.629000 992912.188000)"
,104102,0,,,1562997.678000,971720.375000,"POINT (1562997.678000 971720.375000)"
,104103,0,,,1568259.421000,971713.000000,"POINT (1568259.421000 971713.000000)"
,104104,0,,,1563385.286000,969121.062000,"POINT (1563385.286000 969121.062000)"
,104105,0,,,1569994.758000,969071.188000,"POINT (1569994.758000 969071.188000)"
,104106,0,,,1578338.535000,979630.438000,"POINT (1578338.535000 979630.438000)"
,104108,0,,,1563058.380000,978488.188000,"POINT (1563058.380000 978488.188000)"
,104109,0,,,1563526.936000,998237.562000,"POINT (1563526.936000 998237.562000)"
,104110,0,,,1570008.835000,998266.875000,"POINT (1570008.835000 998266.875000)"
,104111,0,,,1574427.384000,988322.813000,"POINT (1574427.384000 988322.813000)"
,104112,0,,,1558145.152000,984253.625000,"POINT (1558145.152000 984253.625000)"
,104113,0,,,1559030.226000,972908.438000,"POINT (1559030.226000 972908.438000)"
,104114,0,,,1551408.749000,980810.062000,"POINT (1551408.749000 980810.062000)"
,104115,0,,,1558490.669000,983652.813000,"POINT (1558490.669000 983652.813000)"
,104116,0,,,1552145.853000,971857.500000,"POINT (1552145.853000 971857.500000)"
,104118,0,,,1559067.133000,977085.125000,"POINT (1559067.133000 977085.125000)"
,104119,0,,,1557676.668000,985017.500000,"POINT (1557676.668000 985017.500000)"
,104121,0,,,1559020.128000,971798.188000,"POINT (1559020.128000 971798.188000)"
,104122,0,,,1553843.636000,969177.688000,"POINT (1553843.636000 969177.688000)"
,104123,0,,,1558996.641000,969155.250000,"POINT (1558996.641000 969155.250000)"
,104124,0,,,1551908.996000,969663.875000,"POINT (1551908.996000 969663.875000)"
,104125,0,,,1559010.666000,970709.750000,"POINT (1559010.666000 970709.750000)"
,104127,0,,,1559115.686000,982618.500000,"POINT (1559115.686000 982618.500000)"
,104128,0,,,1558668.151000,984717.000000,"POINT (1558668.151000 984717.000000)"
,104130,0,,,1558056.807000,984397.938000,"POINT (1558056.807000 984397.938000)"
,104131,0,,,1558370.176000,984561.500000,"POINT (1558370.176000 984561.500000)"
,104133,0,,,1557874.167000,984695.750000,"POINT (1557874.167000 984695.750000)"
,104138,0,,,1559310.631000,992966.500000,"POINT (1559310.631000 992966.500000)"
,104139,0,,,1559385.103000,998234.938000,"POINT (1559385.103000 998234.938000)"
,104140,0,,,1556909.016000,998235.812000,"POINT (1556909.016000 998235.812000)"
,104141,0,,,1559273.644000,992909.125000,"POINT (1559273.644000 992909.125000)"
,104143,0,,,1561967.000000,992953.063000,"POINT (1561967.000000 992953.063000)"
,104146,0,,,1563589.022000,1003462.164000,"POINT (1563589.022000 1003462.164000)"
,104148,0,,,1569602.659000,969687.875000,"POINT (1569602.659000 969687.875000)"
,104149,0,,,1569658.149000,974376.250000,"POINT (1569658.149000 974376.250000)"
,104151,0,,,1574738.019000,969067.313000,"POINT (1574738.019000 969067.313000)"
,104152,0,,,1574880.126000,969066.875000,"POINT (1574880.126000 969066.875000)"
,104155,0,,,1580160.162000,969008.938000,"POINT (1580160.162000 969008.938000)"
,104157,0,,,1573624.651000,1003591.165000,"POINT (1573624.651000 1003591.165000)"
,104158,0,,,1573076.915000,992903.063000,"POINT (1573076.915000 992903.063000)"
,104159,0,,,1575209.498000,992876.375000,"POINT (1575209.498000 992876.375000)"
,104160,0,,,1570906.744000,998261.750000,"POINT (1570906.744000 998261.750000)"
,104161,0,,,1574246.766000,1008875.137000,"POINT (1574246.766000 1008875.137000)"
,104162,0,,,1572179.401000,988933.438000,"POINT (1572179.401000 988933.438000)"
,104163,0,,,1573614.462000,991575.625000,"POINT (1573614.462000 991575.625000)"
,104164,0,,,1573703.167000,988935.250000,"POINT (1573703.167000 988935.250000)"
,104165,0,,,1574473.947000,990594.063000,"POINT (1574473.947000 990594.063000)"
,104166,0,,,1570174.069000,1003561.300000,"POINT (1570174.069000 1003561.300000)"
,104167,0,,,1569830.757000,1000924.078000,"POINT (1569830.757000 1000924.078000)"
,104168,0,,,1567119.273000,1007919.141000,"POINT (1567119.273000 1007919.141000)"
,104169,0,,,1571564.897000,1008884.378000,"POINT (1571564.897000 1008884.378000)"
,104170,0,,,1567118.613000,1008620.742000,"POINT (1567118.613000 1008620.742000)"
,104171,0,,,1560135.424000,1051160.777000,"POINT (1560135.424000 1051160.777000)"
