link_id,from_node_id,to_node_id,lanes,geometry
780,616,448,1,"LINESTRING(1521713.7876653029 1003003.5446777123,1521719.2067663516 1002997.485829078)"
781,389,461,1,"LINESTRING(1518977.1766065923 1002980.5834928891,1518991.0644629693 1002966.1874637522)"
782,625,458,1,"LINESTRING(1518990.4751833864 1002973.1626160499,1518975.5318490495 1002960.5129512904)"
783,389,458,1,"LINESTRING(1518977.1766065923 1002980.5834928891,1518975.5318490495 1002960.5129512904)"
784,592,456,1,"LINESTRING(1518986.0310489372 1002960.6425727331,1518984.1765944827 1002980.570472513)"
785,592,461,1,"LINESTRING(1518986.0310489372 1002960.6425727331,1518991.0644629693 1002966.1874637522)"
786,625,456,1,"LINESTRING(1518990.180543595 1002976.6501921986,1518984.1765944827 1002980.570472513)"
787,584,464,1,"LINESTRING(1518736.6784127834 1002105.7290663716,1518732.1981766582 1002093.0640230898)"
788,61,466,1,"LINESTRING(1518736.6541771533 1002098.462546924,1518736.7836671197 1002095.2295939313)"
789,489,468,1,"LINESTRING(1519680.9723972746 999704.6490374941,1519692.661585758 999691.3705469839)"
790,244,470,1,"LINESTRING(1519692.447647674 999700.1179311927,1519686.2218588244 999704.5738481537)"
791,237,476,1,"LINESTRING(1521275.3076576304 999788.3164211826,1521289.0730973314 999775.7408688791)"
792,246,472,1,"LINESTRING(1521269.0938218764 999774.0532275223,1521282.3076520253 999788.307562803)"
793,246,476,1,"LINESTRING(1521269.0938218764 999774.0532275223,1521289.0730973314 999775.7408688791)"
794,252,474,1,"LINESTRING(1521288.433148947 999782.7115550765,1521268.5554235743 999781.0324916145)"
795,237,474,1,"LINESTRING(1521275.3076576304 999788.3164211826,1521268.5554235743 999781.0324916145)"
796,252,472,1,"LINESTRING(1521288.433148947 999782.7115550765,1521282.3076520253 999788.307562803)"
797,19,480,1,"LINESTRING(1521289.877174337 1000647.8818652346,1521276.311 1000634.577)"
798,506,478,1,"LINESTRING(1521276.6852192446 1000654.700215629,1521289.7410433362 1000640.8831890491)"
799,239,482,1,"LINESTRING(1521283.311 1000634.577,1521285.429169384 1000654.3748912412)"
800,506,480,1,"LINESTRING(1521276.6852192446 1000654.700215629,1521276.311 1000634.577)"
801,19,482,1,"LINESTRING(1521289.877174337 1000647.8818652346,1521285.429169384 1000654.3748912412)"
802,239,478,1,"LINESTRING(1521283.311 1000634.577,1521289.7410433362 1000640.8831890491)"
803,25,487,1,"LINESTRING(1519704.0457737488 1000495.3663674473,1519688.6073206589 1000482.0762149598)"
804,522,485,1,"LINESTRING(1519690.7009925782 1000502.0680956508,1519703.9524487106 1000488.3669895866)"
805,471,490,1,"LINESTRING(1519697.3564232418 1000481.9508993925,1519699.4492373152 1000501.8928414867)"
806,522,487,1,"LINESTRING(1519690.7009925782 1000502.0680956508,1519688.6073206589 1000482.0762149598)"
807,25,490,1,"LINESTRING(1519704.0457737488 1000495.3663674473,1519699.4492373152 1000501.8928414867)"
808,471,485,1,"LINESTRING(1519697.3564232418 1000481.9508993925,1519703.9524487106 1000488.3669895866)"
809,303,497,1,"LINESTRING(1522120.6883334997 1000995.1835779021,1522117.242079409 1001015.7650011881)"
810,323,499,1,"LINESTRING(1522113.1500825582 1001012.47591898,1522124.04895846 1001015.8555677457)"
811,358,493,1,"LINESTRING(1522117.050796104 1001015.6951818432,1522130.7385274041 1001002.1644402752)"
812,303,499,1,"LINESTRING(1522120.6883334997 1000995.1835779021,1522124.04895846 1001015.8555677457)"
813,323,493,1,"LINESTRING(1522110.4220846575 1001010.2831975078,1522130.7385274041 1001002.1644402752)"
814,358,495,1,"LINESTRING(1522117.050796104 1001015.6951818432,1522114.1013560602 1000997.5524865565)"
815,303,493,1,"LINESTRING(1522120.6883334997 1000995.1835779021,1522130.6987021957 1000998.6646668606)"
816,323,495,1,"LINESTRING(1522110.4220846575 1001010.2831975078,1522114.1013560602 1000997.5524865565)"
817,358,497,1,"LINESTRING(1522117.050796104 1001015.6951818432,1522117.242079409 1001015.7650011881)"
818,326,505,1,"LINESTRING(1521305.3928610897 1001064.4131235454,1521291.5016206438 1001052.9300438813)"
819,350,501,1,"LINESTRING(1521293.586618371 1001072.7869222631,1521305.3247532654 1001059.1635653425)"
820,484,507,1,"LINESTRING(1521296.7479907274 1001052.7348492488,1521285.3970186666 1001066.3664711921)"
821,515,503,1,"LINESTRING(1521285.358396568 1001061.1166132574,1521298.8365873222 1001072.8049780519)"
822,326,507,1,"LINESTRING(1521305.4382663057 1001067.9128290139,1521285.3970186666 1001066.3664711921)"
823,350,505,1,"LINESTRING(1521290.0866390702 1001072.7748850705,1521291.5016206438 1001052.9300438813)"
824,484,503,1,"LINESTRING(1521300.2455707833 1001052.6047194937,1521298.8365873222 1001072.8049780519)"
825,515,501,1,"LINESTRING(1521285.3326485022 1001057.6167079677,1521305.3247532654 1001059.1635653425)"
826,326,503,1,"LINESTRING(1521305.4382663057 1001067.9128290139,1521298.8365873222 1001072.8049780519)"
827,350,507,1,"LINESTRING(1521290.0866390702 1001072.7748850705,1521285.3970186666 1001066.3664711921)"
828,484,501,1,"LINESTRING(1521300.2455707833 1001052.6047194937,1521305.3247532654 1001059.1635653425)"
829,515,505,1,"LINESTRING(1521285.3326485022 1001057.6167079677,1521291.5016206438 1001052.9300438813)"
830,27,516,1,"LINESTRING(1520463.5800136998 1001058.8423628075,1520450.373296619 1001074.2112493379)"
831,51,513,1,"LINESTRING(1520458.953969506 1001079.4370989067,1520470.3211073007 1001063.6125761629)"
832,508,509,1,"LINESTRING(1520470.385477465 1001072.3623393873,1520456.5827313913 1001059.0374020257)"
833,524,511,1,"LINESTRING(1520450.3511887856 1001065.4612772668,1520465.8094231416 1001078.0219114801)"
834,27,511,1,"LINESTRING(1520463.5800136998 1001058.8423628075,1520465.8094231416 1001078.0219114801)"
835,51,509,1,"LINESTRING(1520458.953969506 1001079.4370989067,1520456.5827313913 1001059.0374020257)"
836,508,516,1,"LINESTRING(1520470.385477465 1001072.3623393873,1520450.373296619 1001074.2112493379)"
837,524,513,1,"LINESTRING(1520450.3511887856 1001065.4612772668,1520470.3211073007 1001063.6125761629)"
838,27,513,1,"LINESTRING(1520463.5800136998 1001058.8423628075,1520470.3211073007 1001063.6125761629)"
839,51,516,1,"LINESTRING(1520458.953969506 1001079.4370989067,1520450.373296619 1001074.2112493379)"
840,508,511,1,"LINESTRING(1520470.385477465 1001072.3623393873,1520465.8094231416 1001078.0219114801)"
841,524,509,1,"LINESTRING(1520450.3511887856 1001065.4612772668,1520456.5827313913 1001059.0374020257)"
842,312,525,1,"LINESTRING(1519695.601252048 1001069.0632490682,1519711.013633512 1001080.7531840107)"
843,492,519,1,"LINESTRING(1519707.1453584745 1001060.809955182,1519695.5856287407 1001074.3132258217)"
844,518,521,1,"LINESTRING(1519715.6003896475 1001072.5677283189,1519701.8964116322 1001060.9151076805)"
845,532,523,1,"LINESTRING(1519704.01462587 1001080.8710484573,1519715.5871249477 1001067.3177450763)"
846,312,523,1,"LINESTRING(1519695.6116675863 1001065.5632645659,1519715.5871249477 1001067.3177450763)"
847,492,525,1,"LINESTRING(1519710.6446563692 1001060.7398535165,1519711.013633512 1001080.7531840107)"
848,518,519,1,"LINESTRING(1519715.609232781 1001076.0677171473,1519695.5856287407 1001074.3132258217)"
849,532,521,1,"LINESTRING(1519700.515122049 1001080.9299806806,1519701.8964116322 1001060.9151076805)"
850,312,521,1,"LINESTRING(1519695.6116675863 1001065.5632645659,1519701.8964116322 1001060.9151076805)"
851,492,523,1,"LINESTRING(1519710.6446563692 1001060.7398535165,1519715.5871249477 1001067.3177450763)"
852,518,525,1,"LINESTRING(1519715.609232781 1001076.0677171473,1519711.013633512 1001080.7531840107)"
853,532,519,1,"LINESTRING(1519700.515122049 1001080.9299806806,1519695.5856287407 1001074.3132258217)"
854,527,528,1,"LINESTRING(1519715.71237413 1001567.6389515427,1519704.1732229416 1001581.2853803082)"
855,540,530,1,"LINESTRING(1519724.187069992 1001581.0024844203,1519708.713366488 1001567.7568159893)"
856,527,533,1,"LINESTRING(1519719.211877951 1001567.5800193194,1519717.5881814153 1001587.6818837569)"
857,540,528,2,"LINESTRING(1519724.2157777993 1001582.7522489364,1519704.1939825932 1001583.0352571715)"
858,573,530,1,"LINESTRING(1519710.5882454899 1001587.6519331734,1519708.713366488 1001567.7568159893)"
859,540,533,1,"LINESTRING(1519724.2444856064 1001584.5020134526,1519717.5881814153 1001587.6818837569)"
860,573,528,1,"LINESTRING(1519710.5882454899 1001587.6519331734,1519704.214742245 1001584.7851340348)"
861,53,539,1,"LINESTRING(1520516.1557592566 1001554.6860181156,1520502.4017612366 1001568.234573644)"
862,544,537,1,"LINESTRING(1520522.4492773756 1001567.7511191189,1520509.1592217626 1001554.4658747591)"
863,1,537,1,"LINESTRING(1520508.1035592265 1001574.2806416991,1520509.1592217626 1001554.4658747591)"
864,53,535,1,"LINESTRING(1520516.1557592566 1001554.6860181156,1520515.0838818802 1001574.8051373119)"
865,544,539,2,"LINESTRING(1520522.5049465457 1001569.5002334501,1520502.4304690438 1001569.9843381601)"
866,1,539,1,"LINESTRING(1520508.1035592265 1001574.2806416991,1520502.459176851 1001571.7341026763)"
867,544,535,1,"LINESTRING(1520522.5606157158 1001571.2493477813,1520515.0838818802 1001574.8051373119)"
868,318,541,1,"LINESTRING(1521314.6954459755 1001542.9185845987,1521300.7275867392 1001529.5377949795)"
869,352,543,1,"LINESTRING(1521305.971132238 1001529.2775439423,1521294.835399305 1001543.1683382057)"
870,318,543,2,"LINESTRING(1521314.6837800613 1001544.6685457143,1521294.891068475 1001544.9174525369)"
871,352,545,1,"LINESTRING(1521309.466829237 1001529.1040432508,1521308.1868333458 1001549.3632003219)"
872,550,541,1,"LINESTRING(1521301.1868695193 1001549.3406963247,1521300.7275867392 1001529.5377949795)"
873,318,545,1,"LINESTRING(1521314.672114147 1001546.41850683,1521308.1868333458 1001549.3632003219)"
874,550,543,1,"LINESTRING(1521301.1868695193 1001549.3406963247,1521294.9467376452 1001546.6665668681)"
875,71,549,1,"LINESTRING(1521313.310451618 1001768.0562328538,1521300.5321666542 1001752.988799678)"
876,559,547,1,"LINESTRING(1521300.8545719457 1001773.1171281674,1521314.431433668 1001761.1465730038)"
877,546,551,1,"LINESTRING(1521307.5321304807 1001753.0113036752,1521309.5991371912 1001772.808779879)"
878,559,549,1,"LINESTRING(1521300.8545719457 1001773.1171281674,1521300.5321666542 1001752.988799678)"
879,71,551,1,"LINESTRING(1521313.310451618 1001768.0562328538,1521309.5991371912 1001772.808779879)"
880,546,547,1,"LINESTRING(1521307.5321304807 1001753.0113036752,1521314.431433668 1001761.1465730038)"
881,335,558,1,"LINESTRING(1521323.5922548755 1002035.704905386,1521309.7107758578 1002024.2735504634)"
882,425,554,1,"LINESTRING(1521311.7564189918 1002044.1342946596,1521323.493143934 1002030.4558409911)"
883,553,560,1,"LINESTRING(1521314.957515005 1002024.0885414904,1521303.7244552043 1002038.0800369007)"
884,568,556,1,"LINESTRING(1521303.4937609797 1002032.8351079045,1521317.0063407153 1002044.1629633872)"
885,335,560,2,"LINESTRING(1521323.6913658169 1002040.9539697808,1521303.801353279 1002039.8283465661)"
886,425,558,1,"LINESTRING(1521308.2564711762 1002044.1151821745,1521309.7107758578 1002024.2735504634)"
887,553,556,1,"LINESTRING(1521318.4553411033 1002023.965202175,1521317.0063407153 1002044.1629633872)"
888,568,554,2,"LINESTRING(1521303.2630667556 1002027.5901789083,1521323.4601069535 1002028.7061528595)"
889,335,556,1,"LINESTRING(1521323.7244027974 1002042.7036579124,1521317.0063407153 1002044.1629633872)"
890,425,560,1,"LINESTRING(1521308.2564711762 1002044.1151821745,1521303.8782513537 1002041.5766562314)"
891,553,554,1,"LINESTRING(1521318.4553411033 1002023.965202175,1521323.427069973 1002026.9564647279)"
892,568,558,1,"LINESTRING(1521303.186168681 1002025.841869243,1521309.7107758578 1002024.2735504634)"
893,3,569,1,"LINESTRING(1520516.1419013452 1002059.0802958879,1520503.6807054242 1002074.9524659236)"
894,105,566,1,"LINESTRING(1520515.1158492332 1002079.8026035741,1520523.2386467208 1002063.6506534339)"
895,561,562,1,"LINESTRING(1520523.6231370945 1002072.3922017609,1520509.1657733202 1002059.657909755)"
896,578,564,1,"LINESTRING(1520503.3560088146 1002066.2084924497,1520521.2862674426 1002076.4971627378)"
897,3,564,1,"LINESTRING(1520516.1419013452 1002059.0802958879,1520521.2862674426 1002076.4971627378)"
898,105,562,1,"LINESTRING(1520515.1158492332 1002079.8026035741,1520509.1657733202 1002059.657909755)"
899,561,569,2,"LINESTRING(1520523.7000351693 1002074.1405114263,1520503.745644746 1002076.7012606184)"
900,578,566,2,"LINESTRING(1520503.2910694927 1002064.4596977549,1520523.161748646 1002061.9023437685)"
901,3,566,1,"LINESTRING(1520516.1419013452 1002059.0802958879,1520523.0848505714 1002060.1540341032)"
902,105,569,1,"LINESTRING(1520515.1158492332 1002079.8026035741,1520503.810584068 1002078.4500553132)"
903,561,564,1,"LINESTRING(1520523.776933244 1002075.8888210916,1520521.2862674426 1002076.4971627378)"
904,578,562,1,"LINESTRING(1520503.2261301707 1002062.7109030602,1520509.1657733202 1002059.657909755)"
905,534,574,1,"LINESTRING(1519716.5427545102 1001832.0150668266,1519720.3599478072 1001851.7381296089)"
906,580,572,1,"LINESTRING(1519709.8669291981 1001852.1209617798,1519709.5428185847 1001831.9851162431)"
907,571,579,1,"LINESTRING(1519732.4240518636 1002100.0897128555,1519718.5037250626 1002088.8462596675)"
908,576,581,1,"LINESTRING(1519725.499070802 1002088.5910382203,1519712.3961764062 1002102.2970547423)"
909,571,581,2,"LINESTRING(1519732.6188698292 1002105.3360969399,1519712.4110832077 1002104.0469912519)"
910,658,577,2,"LINESTRING(1519712.321642398 1002093.5473721949,1519732.1642945758 1002093.0945340764)"
911,658,579,1,"LINESTRING(1519712.3067355964 1002091.7974356854,1519718.5037250626 1002088.8462596675)"
912,467,585,1,"LINESTRING(1518984.8865872165 1002101.2169336284,1518999.903947032 1002114.918001252)"
913,595,588,1,"LINESTRING(1518992.905292325 1002114.7807704532,1519004.8219699124 1002101.2351347031)"
914,467,588,2,"LINESTRING(1518984.904129606 1002099.467021555,1519004.8076229014 1002099.4851935146)"
915,660,583,2,"LINESTRING(1519004.8937049673 1002109.9848406458,1518984.7988752697 1002109.9664939953)"
916,595,583,1,"LINESTRING(1518989.4059649715 1002114.7121550539,1518984.7813328803 1002111.7164060686)"
917,660,585,1,"LINESTRING(1519004.9080519783 1002111.7347818343,1518999.903947032 1002114.918001252)"
918,460,596,1,"LINESTRING(1518983.5156843588 1002597.3486344146,1518995.389 1002583.871)"
919,460,593,1,"LINESTRING(1518980.0159510628 1002597.305427267,1518980.336052968 1002577.2699987481)"
920,587,590,1,"LINESTRING(1518990.8340350285 1002577.4758449462,1518990.5151509505 1002597.4350487097)"
921,587,596,1,"LINESTRING(1518990.8340350285 1002577.4758449462,1518995.389 1002583.871)"
922,37,600,1,"LINESTRING(1519167.1971054955 1002592.747749283,1519148.068 1002592.621)"
923,597,598,1,"LINESTRING(1519148.068 1002583.871,1519168.5575452743 1002585.8812215135)"
924,37,598,1,"LINESTRING(1519167.1971054955 1002592.747749283,1519168.5575452743 1002585.8812215135)"
925,597,600,1,"LINESTRING(1519148.068 1002583.871,1519148.068 1002592.621)"
926,428,602,1,"LINESTRING(1521322.91133506 1002535.2866493195,1521311.699386532 1002549.1553306032)"
927,439,608,1,"LINESTRING(1521318.3966486084 1002555.4547360797,1521331.4775453408 1002541.551093141)"
928,233,608,1,"LINESTRING(1521311.4325478652 1002540.4094002853,1521331.4775453408 1002541.551093141)"
929,428,606,1,"LINESTRING(1521326.4081714558 1002535.1378702212,1521325.39334914 1002555.2398368677)"
930,439,604,1,"LINESTRING(1521314.8982983425 1002555.5621856856,1521317.666080466 1002535.5098179671)"
931,428,608,1,"LINESTRING(1521326.4081714558 1002535.1378702212,1521331.3716673038 1002538.0526949588)"
932,394,617,1,"LINESTRING(1521322.8186387247 1003006.0380905574,1521338.3716434853 1003017.17503196)"
933,441,610,1,"LINESTRING(1521334.4728106158 1002997.2708626955,1521323.1595485092 1003013.0297842378)"
934,455,613,1,"LINESTRING(1521342.8931662343 1003009.0423226779,1521329.22355986 1002997.3595560045)"
935,640,615,1,"LINESTRING(1521331.3735120965 1003017.3367634205,1521342.8896608446 1003003.7923238481)"
936,394,615,1,"LINESTRING(1521322.6481838326 1003002.5422437174,1521342.8896608446 1003003.7923238481)"
937,441,617,1,"LINESTRING(1521337.9723111195 1002997.2117338228,1521338.3716434853 1003017.17503196)"
938,455,610,1,"LINESTRING(1521342.8955031605 1003012.5423218977,1521323.1595485092 1003013.0297842378)"
939,640,613,1,"LINESTRING(1521327.874446402 1003017.4176291508,1521329.22355986 1002997.3595560045)"
940,394,613,1,"LINESTRING(1521322.6481838326 1003002.5422437174,1521329.22355986 1002997.3595560045)"
941,441,615,1,"LINESTRING(1521337.9723111195 1002997.2117338228,1521342.8896608446 1003003.7923238481)"
942,455,617,1,"LINESTRING(1521342.8955031605 1003012.5423218977,1521338.3716434853 1003017.17503196)"
943,640,610,1,"LINESTRING(1521327.874446402 1003017.4176291508,1521323.1595485092 1003013.0297842378)"
944,463,626,1,"LINESTRING(1519726.5578166137 1003031.8363839502,1519739.9871193822 1003044.3820498778)"
945,631,620,1,"LINESTRING(1519732.9875611076 1003044.4606880493,1519746.8232732445 1003030.1329341102)"
946,396,623,1,"LINESTRING(1519746.0027006874 1003038.8443726067,1519725.9685370307 1003038.8115362478)"
947,463,620,1,"LINESTRING(1519726.852456405 1003028.3488078015,1519746.8232732445 1003030.1329341102)"
948,396,626,1,"LINESTRING(1519746.0027006874 1003038.8443726067,1519739.9871193822 1003044.3820498778)"
949,631,623,1,"LINESTRING(1519732.9875611076 1003044.4606880493,1519725.9685370307 1003038.8115362478)"
950,627,628,1,"LINESTRING(1519745.3424388925 1003521.0573119507,1519732.0537039791 1003534.8661905925)"
951,635,630,1,"LINESTRING(1519752.0067688737 1003534.4444238851,1519738.3428806178 1003521.1359501223)"
952,627,632,1,"LINESTRING(1519745.3424388925 1003521.0573119507,1519745.5694990726 1003541.0551865358)"
953,635,628,2,"LINESTRING(1519752.0332246986 1003536.1942238992,1519732.101213086 1003536.6155455835)"
954,652,630,1,"LINESTRING(1519738.5699597872 1003541.1354971367,1519738.3428806178 1003521.1359501223)"
955,635,632,1,"LINESTRING(1519752.0596805236 1003537.9440239132,1519745.5694990726 1003541.0551865358)"
956,652,628,1,"LINESTRING(1519738.5699597872 1003541.1354971367,1519732.1487221927 1003538.3649005746)"
957,398,634,1,"LINESTRING(1520493.2048410864 1003509.7545054643,1520479.8590544267 1003523.4397761712)"
958,398,636,1,"LINESTRING(1520493.2048410864 1003509.7545054643,1520493.463633553 1003529.7320579061)"
959,642,634,2,"LINESTRING(1520499.888990634 1003524.8758096972,1520479.8855102516 1003525.1895761853)"
960,642,636,1,"LINESTRING(1520499.9174276295 1003526.6255786355,1520493.463633553 1003529.7320579061)"
961,372,638,1,"LINESTRING(1521354.4936031331 1003509.1667658145,1521338.9353565148 1003496.02396804)"
962,619,641,1,"LINESTRING(1521345.9334879036 1003495.8622365795,1521334.473194344 1003509.562034994)"
963,372,641,2,"LINESTRING(1521354.5342538452 1003510.9162936136,1521334.5016313395 1003511.3118039323)"
964,619,643,1,"LINESTRING(1521349.432553598 1003495.7813708492,1521347.9459076424 1003515.8891286517)"
965,648,638,1,"LINESTRING(1521340.9459411136 1003515.9107757164,1521338.9353565148 1003496.02396804)"
966,372,643,1,"LINESTRING(1521354.5749045573 1003512.6658214127,1521347.9459076424 1003515.8891286517)"
967,648,641,1,"LINESTRING(1521340.9459411136 1003515.9107757164,1521334.5300683351 1003513.0615728706)"
968,229,647,1,"LINESTRING(1521355.7286762071 1003885.9829590906,1521342.0690923578 1003879.1018713483)"
969,644,645,1,"LINESTRING(1521349.0690588865 1003879.0802242836,1521351.5797636837 1003880.3450051288)"
970,33,651,1,"LINESTRING(1519756.8195196332 1003957.890440856,1519743.1975009274 1003944.4528134642)"
971,633,649,1,"LINESTRING(1519750.1970402128 1003944.3725028633,1519756.804433922 1003950.8904571115)"
972,39,657,1,"LINESTRING(1519280.6126737094 1002112.6621474063,1519293.4078235938 1002098.8659452577)"
973,63,659,1,"LINESTRING(1519278.24973367 1002093.2134736814,1519273.4670300877 1002106.0328652969)"
974,582,655,1,"LINESTRING(1519293.4674508006 1002105.8656912956,1519273.6215437616 1002098.4651265804)"
975,589,653,1,"LINESTRING(1519273.4096420438 1002099.0331005427,1519287.597090748 1002112.1953298462)"
976,39,655,1,"LINESTRING(1519280.6126737094 1002112.6621474063,1519273.6215437616 1002098.4651265804)"
977,63,653,1,"LINESTRING(1519278.24973367 1002093.2134736814,1519287.597090748 1002112.1953298462)"
978,582,659,2,"LINESTRING(1519293.482357602 1002107.6156278051,1519273.4813770987 1002107.7828064854)"
979,589,657,2,"LINESTRING(1519273.3952950328 1002097.2831593542,1519293.3929167923 1002097.1160087482)"
980,39,659,1,"LINESTRING(1519280.6126737094 1002112.6621474063,1519273.4957241097 1002109.5327476739)"
981,63,657,1,"LINESTRING(1519278.24973367 1002093.2134736814,1519293.3780099908 1002095.3660722387)"
982,582,653,1,"LINESTRING(1519293.4972644036 1002109.3655643146,1519287.597090748 1002112.1953298462)"
983,589,655,1,"LINESTRING(1519273.3809480218 1002095.5332181657,1519273.6215437616 1002098.4651265804)"
984,637,661,1,"LINESTRING(1520494.6824807052 1003606.3425885971,1520492.1594703028 1003626.9602259421)"
985,31,667,1,"LINESTRING(1522430.4210448812 1003266.2033003169,1522444.396646713 1003278.6999880188)"
986,99,669,1,"LINESTRING(1522450.6813433073 1003272.3238560031,1522437.0667122481 1003258.8186525325)"
987,674,665,1,"LINESTRING(1522437.3980096907 1003278.83811776,1522450.718376797 1003265.3239539666)"
988,695,663,1,"LINESTRING(1522444.0660875053 1003258.7251324463,1522431.0633203606 1003273.1737724823)"
989,31,665,1,"LINESTRING(1522430.4210448812 1003266.2033003169,1522450.718376797 1003265.3239539666)"
990,99,663,1,"LINESTRING(1522450.6813433073 1003272.3238560031,1522431.0633203606 1003273.1737724823)"
991,674,669,1,"LINESTRING(1522437.3980096907 1003278.83811776,1522437.0667122481 1003258.8186525325)"
992,695,667,1,"LINESTRING(1522444.0660875053 1003258.7251324463,1522444.396646713 1003278.6999880188)"
993,31,669,1,"LINESTRING(1522430.4210448812 1003266.2033003169,1522437.0667122481 1003258.8186525325)"
994,99,667,1,"LINESTRING(1522450.6813433073 1003272.3238560031,1522444.396646713 1003278.6999880188)"
995,674,663,1,"LINESTRING(1522437.3980096907 1003278.83811776,1522431.0633203606 1003273.1737724823)"
996,695,665,1,"LINESTRING(1522444.0660875053 1003258.7251324463,1522450.718376797 1003265.3239539666)"
997,668,671,1,"LINESTRING(1522448.3549903093 1003479.2578822399,1522435.101920089 1003492.9617579798)"
998,678,673,1,"LINESTRING(1522455.0853919229 1003492.7310405619,1522441.3563532871 1003479.3960119811)"
999,668,675,1,"LINESTRING(1522448.3549903093 1003479.2578822399,1522448.6378801663 1003499.2948863681)"
1000,678,671,2,"LINESTRING(1522455.1018078756 1003494.480963565,1522435.1259102912 1003494.711593535)"
1001,707,673,1,"LINESTRING(1522441.638133085 1003499.3543910062,1522441.3563532871 1003479.3960119811)"
1002,678,675,1,"LINESTRING(1522455.1182238283 1003496.230886568,1522448.6378801663 1003499.2948863681)"
1003,707,671,1,"LINESTRING(1522441.638133085 1003499.3543910062,1522435.1499004934 1003496.4614290902)"
1004,684,677,2,"LINESTRING(1522714.3173797356 1003491.903982883,1522694.244687841 1003492.2375744531)"
1005,684,679,1,"LINESTRING(1522714.3591213396 1003493.6534849945,1522707.904856078 1003496.8180600503)"
1006,709,677,1,"LINESTRING(1522700.9064090631 1003496.9655028495,1522694.2611037937 1003493.9874974561)"
1007,713,681,1,"LINESTRING(1522881.5443573701 1003492.5458926347,1522880.834017003 1003472.8931297945)"
1008,713,683,1,"LINESTRING(1522881.5443573701 1003492.5458926347,1522875.3018114928 1003489.8135318983)"
1009,293,694,1,"LINESTRING(1522426.9183859972 1002986.3865856846,1522440.581287752 1002997.9103474674)"
1010,383,692,1,"LINESTRING(1522446.9332199083 1002989.7904528345,1522433.1595303523 1002978.0636835644)"
1011,414,687,1,"LINESTRING(1522440.1565874289 1002977.8607247878,1522427.043201225 1002993.3854728218)"
1012,670,690,1,"LINESTRING(1522433.5819124947 1002998.0038675537,1522446.9765389222 1002984.5406315553)"
1013,293,690,1,"LINESTRING(1522426.855978383 1002982.887142116,1522446.9765389222 1002984.5406315553)"
1014,383,687,1,"LINESTRING(1522446.9043405654 1002993.2903336872,1522427.043201225 1002993.3854728218)"
1015,414,694,1,"LINESTRING(1522440.1565874289 1002977.8607247878,1522440.581287752 1002997.9103474674)"
1016,670,692,1,"LINESTRING(1522433.5819124947 1002998.0038675537,1522433.1595303523 1002978.0636835644)"
1017,293,692,1,"LINESTRING(1522426.855978383 1002982.887142116,1522433.1595303523 1002978.0636835644)"
1018,383,694,1,"LINESTRING(1522446.9043405654 1002993.2903336872,1522440.581287752 1002997.9103474674)"
1019,414,690,1,"LINESTRING(1522440.1565874289 1002977.8607247878,1522446.9765389222 1002984.5406315553)"
1020,670,687,1,"LINESTRING(1522433.5819124947 1002998.0038675537,1522427.043201225 1002993.3854728218)"
1021,41,700,1,"LINESTRING(1520477.7007962016 1002965.2112869351,1520489.6120354624 1002981.5018982555)"
1022,107,696,1,"LINESTRING(1520496.1837299918 1002967.7285813341,1520475.6793136047 1002971.9130485029)"
1023,107,700,1,"LINESTRING(1520496.1837299918 1002967.7285813341,1520489.6120354624 1002981.5018982555)"
1024,400,698,1,"LINESTRING(1520482.6128395007 1002981.3958044928,1520491.6979153692 1002962.3548054578)"
1025,41,698,1,"LINESTRING(1520477.7007962016 1002965.2112869351,1520491.6979153692 1002962.3548054578)"
1026,400,696,1,"LINESTRING(1520482.6128395007 1002981.3958044928,1520475.6793136047 1002971.9130485029)"
1027,400,700,1,"LINESTRING(1520482.6128395007 1002981.3958044928,1520489.6120354624 1002981.5018982555)"
1028,391,702,1,"LINESTRING(1518982.7595078724 1003695.8856887782,1518975.7605436996 1003695.7652707279)"
1029,91,706,1,"LINESTRING(1522435.7528120016 1003629.1976350576,1522442.6691198337 1003620.6331136319)"
1030,676,704,1,"LINESTRING(1522449.668866915 1003620.5736089938,1522437.1684339168 1003636.0529989861)"
1031,676,706,1,"LINESTRING(1522449.668866915 1003620.5736089938,1522442.6691198337 1003620.6331136319)"
1032,715,708,1,"LINESTRING(1522720.109 1003771.105,1522706.399143922 1003757.6809399497)"
1033,680,710,1,"LINESTRING(1522713.3975909369 1003757.5334971504,1522720.109 1003764.105)"
1034,686,714,1,"LINESTRING(1522886.2176426298 1003757.6361073654,1522872.63 1003771.105)"
1035,711,712,1,"LINESTRING(1522872.63 1003764.105,1522879.2179123058 1003757.5746631378)"
1036,374,716,1,"LINESTRING(1522168.866 1003620.344,1522157.2913613203 1003637.2033155777)"
1037,93,718,1,"LINESTRING(1522154.776230427 1003630.6707726894,1522161.866 1003620.344)"
